Photo,Value
https://cdn.sofifa.com/players/248/243/22_60.png,17291856.0
https://cdn.sofifa.com/players/221/174/22_60.png,8727442.0
https://cdn.sofifa.com/players/210/411/22_60.png,19590876.0
https://cdn.sofifa.com/players/189/177/22_60.png,6378495.5
https://cdn.sofifa.com/players/200/949/22_60.png,17802538.0
https://cdn.sofifa.com/players/203/486/22_60.png,22057402.0
https://cdn.sofifa.com/players/220/697/22_60.png,28011094.0
https://cdn.sofifa.com/players/208/418/22_60.png,32426268.0
https://cdn.sofifa.com/players/208/135/22_60.png,11857626.0
https://cdn.sofifa.com/players/221/000/21_60.png,3845443.0
https://cdn.sofifa.com/players/230/337/22_60.png,4474593.5
https://cdn.sofifa.com/players/188/042/22_60.png,8638053.0
https://cdn.sofifa.com/players/233/029/22_60.png,6051528.5
https://cdn.sofifa.com/players/197/853/22_60.png,13292376.0
https://cdn.sofifa.com/players/222/390/22_60.png,11660047.0
https://cdn.sofifa.com/players/208/670/22_60.png,32572042.0
https://cdn.sofifa.com/players/242/201/22_60.png,12472880.0
https://cdn.sofifa.com/players/189/242/22_60.png,21694038.0
https://cdn.sofifa.com/players/201/262/22_60.png,7005509.0
https://cdn.sofifa.com/players/212/242/22_60.png,7914313.0
https://cdn.sofifa.com/players/167/943/20_60.png,4087206.0
https://cdn.sofifa.com/players/208/128/22_60.png,25821994.0
https://cdn.sofifa.com/players/186/832/21_60.png,4321243.0
https://cdn.sofifa.com/players/243/231/22_60.png,9243128.0
https://cdn.sofifa.com/players/229/788/22_60.png,5338510.0
https://cdn.sofifa.com/players/053/302/20_60.png,6402183.0
https://cdn.sofifa.com/players/223/154/22_60.png,9178366.0
https://cdn.sofifa.com/players/226/491/22_60.png,18062456.0
https://cdn.sofifa.com/players/223/874/22_60.png,11211232.0
https://cdn.sofifa.com/players/227/508/22_60.png,9941885.0
https://cdn.sofifa.com/players/049/204/13_60.png,7921774.5
https://cdn.sofifa.com/players/188/427/21_60.png,3580323.5
https://cdn.sofifa.com/players/241/096/22_60.png,13062675.0
https://cdn.sofifa.com/players/186/561/22_60.png,11905451.0
https://cdn.sofifa.com/players/234/457/22_60.png,4096669.0
https://cdn.sofifa.com/players/233/738/22_60.png,16368574.0
https://cdn.sofifa.com/players/192/318/22_60.png,21734278.0
https://cdn.sofifa.com/players/135/475/17_60.png,4135843.25
https://cdn.sofifa.com/players/172/962/22_60.png,9382079.0
https://cdn.sofifa.com/players/205/343/22_60.png,6502253.5
https://cdn.sofifa.com/players/202/556/22_60.png,41977952.0
https://cdn.sofifa.com/players/211/256/22_60.png,17831152.0
https://cdn.sofifa.com/players/197/242/22_60.png,83114.8125
https://cdn.sofifa.com/players/216/464/22_60.png,4892554.0
https://cdn.sofifa.com/players/206/113/22_60.png,42990648.0
https://cdn.sofifa.com/players/230/965/22_60.png,12387353.0
https://cdn.sofifa.com/players/222/492/22_60.png,39442388.0
https://cdn.sofifa.com/players/215/160/22_60.png,9083429.0
https://cdn.sofifa.com/players/226/807/22_60.png,7988100.5
https://cdn.sofifa.com/players/229/752/22_60.png,11187999.0
https://cdn.sofifa.com/players/208/808/22_60.png,14413209.0
https://cdn.sofifa.com/players/184/949/20_60.png,4194930.5
https://cdn.sofifa.com/players/244/470/22_60.png,12313519.0
https://cdn.sofifa.com/players/202/282/22_60.png,8612343.0
https://cdn.sofifa.com/players/184/999/22_60.png,4775556.5
https://cdn.sofifa.com/players/230/360/22_60.png,10188586.0
https://cdn.sofifa.com/players/167/905/21_60.png,4266556.5
https://cdn.sofifa.com/players/176/571/21_60.png,7220436.5
https://cdn.sofifa.com/players/252/371/22_60.png,18905916.0
https://cdn.sofifa.com/players/229/034/22_60.png,8269185.5
https://cdn.sofifa.com/players/194/958/22_60.png,8222239.0
https://cdn.sofifa.com/players/201/982/22_60.png,5592360.0
https://cdn.sofifa.com/players/202/371/22_60.png,8170225.0
https://cdn.sofifa.com/players/001/256/14_60.png,2570387.0
https://cdn.sofifa.com/players/204/612/22_60.png,6149796.0
https://cdn.sofifa.com/players/202/166/22_60.png,15832724.0
https://cdn.sofifa.com/players/213/874/22_60.png,7983282.0
https://cdn.sofifa.com/players/210/665/22_60.png,8436767.0
https://cdn.sofifa.com/players/186/190/22_60.png,6696182.0
https://cdn.sofifa.com/players/240/471/22_60.png,11033657.0
https://cdn.sofifa.com/players/204/688/22_60.png,6233181.5
https://cdn.sofifa.com/players/207/865/22_60.png,53259256.0
https://cdn.sofifa.com/players/163/699/21_60.png,2019032.75
https://cdn.sofifa.com/players/246/104/22_60.png,18845420.0
https://cdn.sofifa.com/players/193/738/22_60.png,5257506.0
https://cdn.sofifa.com/players/020/289/19_60.png,5541277.0
https://cdn.sofifa.com/players/189/575/22_60.png,25775484.0
https://cdn.sofifa.com/players/211/241/22_60.png,10851891.0
https://cdn.sofifa.com/players/199/767/22_60.png,7599476.0
https://cdn.sofifa.com/players/170/368/22_60.png,10095739.0
https://cdn.sofifa.com/players/193/337/22_60.png,3053305.0
https://cdn.sofifa.com/players/218/339/22_60.png,14710889.0
https://cdn.sofifa.com/players/192/906/22_60.png,5377227.5
https://cdn.sofifa.com/players/192/629/22_60.png,20646316.0
https://cdn.sofifa.com/players/187/735/22_60.png,6615152.0
https://cdn.sofifa.com/players/215/119/22_60.png,7231523.5
https://cdn.sofifa.com/players/178/424/22_60.png,2614373.5
https://cdn.sofifa.com/players/189/280/22_60.png,7756043.5
https://cdn.sofifa.com/players/187/492/19_60.png,2761135.0
https://cdn.sofifa.com/players/199/792/22_60.png,5777146.5
https://cdn.sofifa.com/players/199/564/22_60.png,15765590.0
https://cdn.sofifa.com/players/205/678/22_60.png,15796241.0
https://cdn.sofifa.com/players/247/028/22_60.png,9340700.0
https://cdn.sofifa.com/players/198/657/22_60.png,8800662.0
https://cdn.sofifa.com/players/179/765/22_60.png,5932825.5
https://cdn.sofifa.com/players/243/576/22_60.png,17973834.0
https://cdn.sofifa.com/players/153/079/22_60.png,30586610.0
https://cdn.sofifa.com/players/203/627/18_60.png,10353411.0
https://cdn.sofifa.com/players/230/347/22_60.png,15370901.0
https://cdn.sofifa.com/players/197/225/22_60.png,11128139.0
https://cdn.sofifa.com/players/184/432/22_60.png,17636264.0
https://cdn.sofifa.com/players/245/324/21_60.png,50474.87890625
https://cdn.sofifa.com/players/198/648/19_60.png,8278831.5
https://cdn.sofifa.com/players/240/754/22_60.png,9933395.0
https://cdn.sofifa.com/players/212/811/22_60.png,7547137.5
https://cdn.sofifa.com/players/208/364/22_60.png,8809514.0
https://cdn.sofifa.com/players/212/213/22_60.png,9938273.0
https://cdn.sofifa.com/players/173/208/22_60.png,3187727.75
https://cdn.sofifa.com/players/005/099/12_60.png,1085884.25
https://cdn.sofifa.com/players/189/681/22_60.png,6434861.5
https://cdn.sofifa.com/players/199/416/21_60.png,9558077.0
https://cdn.sofifa.com/players/158/804/16_60.png,1629792.5
https://cdn.sofifa.com/players/184/941/22_60.png,11128139.0
https://cdn.sofifa.com/players/202/024/22_60.png,13424202.0
https://cdn.sofifa.com/players/225/646/22_60.png,4766195.0
https://cdn.sofifa.com/players/224/031/22_60.png,10203529.0
https://cdn.sofifa.com/players/214/988/22_60.png,7985769.5
https://cdn.sofifa.com/players/192/387/22_60.png,43473680.0
https://cdn.sofifa.com/players/228/302/22_60.png,11047625.0
https://cdn.sofifa.com/players/245/308/21_60.png,326898.25
https://cdn.sofifa.com/players/195/096/22_60.png,9355861.0
https://cdn.sofifa.com/players/242/444/22_60.png,37782668.0
https://cdn.sofifa.com/players/000/246/13_60.png,1130336.5
https://cdn.sofifa.com/players/202/562/22_60.png,8062123.0
https://cdn.sofifa.com/players/220/971/22_60.png,18647484.0
https://cdn.sofifa.com/players/192/505/22_60.png,60145336.0
https://cdn.sofifa.com/players/211/093/22_60.png,7485299.0
https://cdn.sofifa.com/players/226/162/22_60.png,16816172.0
https://cdn.sofifa.com/players/209/781/22_60.png,3123287.75
https://cdn.sofifa.com/players/205/510/19_60.png,4057537.5
https://cdn.sofifa.com/players/220/332/22_60.png,9074118.0
https://cdn.sofifa.com/players/223/198/21_60.png,640457.8125
https://cdn.sofifa.com/players/195/365/22_60.png,15057923.0
https://cdn.sofifa.com/players/201/119/22_60.png,10984974.0
https://cdn.sofifa.com/players/214/771/21_60.png,2858333.0
https://cdn.sofifa.com/players/224/309/22_60.png,16568216.0
https://cdn.sofifa.com/players/230/666/22_60.png,34180412.0
https://cdn.sofifa.com/players/245/313/21_60.png,342516.125
https://cdn.sofifa.com/players/226/456/22_60.png,15245518.0
https://cdn.sofifa.com/players/228/941/22_60.png,34702920.0
https://cdn.sofifa.com/players/154/950/22_60.png,59010.70703125
https://cdn.sofifa.com/players/201/303/22_60.png,6520327.0
https://cdn.sofifa.com/players/230/065/22_60.png,10226812.0
https://cdn.sofifa.com/players/197/781/22_60.png,21573170.0
https://cdn.sofifa.com/players/237/692/22_60.png,45714920.0
https://cdn.sofifa.com/players/188/041/22_60.png,8394951.0
https://cdn.sofifa.com/players/143/076/22_60.png,20731570.0
https://cdn.sofifa.com/players/173/771/21_60.png,3064547.75
https://cdn.sofifa.com/players/233/195/22_60.png,18365750.0
https://cdn.sofifa.com/players/163/631/20_60.png,2663868.5
https://cdn.sofifa.com/players/201/922/22_60.png,13562071.0
