Photo,Value
https://cdn.sofifa.com/players/210/243/22_60.png,29002394.0
https://cdn.sofifa.com/players/232/656/22_60.png,40683184.0
https://cdn.sofifa.com/players/210/035/22_60.png,25986012.0
https://cdn.sofifa.com/players/169/195/21_60.png,18978870.0
https://cdn.sofifa.com/players/190/871/22_60.png,87802336.0
https://cdn.sofifa.com/players/186/345/22_60.png,25901730.0
https://cdn.sofifa.com/players/240/699/22_60.png,13796684.0
https://cdn.sofifa.com/players/003/647/12_60.png,3222927.5
https://cdn.sofifa.com/players/201/942/22_60.png,36709140.0
https://cdn.sofifa.com/players/173/210/19_60.png,19375658.0
https://cdn.sofifa.com/players/212/616/22_60.png,24745668.0
https://cdn.sofifa.com/players/215/914/22_60.png,63306244.0
https://cdn.sofifa.com/players/203/551/22_60.png,15347519.0
https://cdn.sofifa.com/players/183/512/22_60.png,15225888.0
https://cdn.sofifa.com/players/173/731/22_60.png,19135384.0
https://cdn.sofifa.com/players/205/070/22_60.png,21672752.0
https://cdn.sofifa.com/players/183/898/22_60.png,30625526.0
https://cdn.sofifa.com/players/215/998/21_60.png,16482969.0
https://cdn.sofifa.com/players/146/536/22_60.png,10184767.0
https://cdn.sofifa.com/players/239/053/22_60.png,33203296.0
https://cdn.sofifa.com/players/209/889/22_60.png,30436062.0
https://cdn.sofifa.com/players/207/439/22_60.png,18230344.0
https://cdn.sofifa.com/players/231/747/22_60.png,91217208.0
https://cdn.sofifa.com/players/226/226/22_60.png,22694192.0
https://cdn.sofifa.com/players/139/997/19_60.png,1435780.625
https://cdn.sofifa.com/players/185/103/22_60.png,3636446.0
https://cdn.sofifa.com/players/209/297/22_60.png,15262367.0
https://cdn.sofifa.com/players/234/153/22_60.png,24599820.0
https://cdn.sofifa.com/players/187/457/19_60.png,36879.56640625
https://cdn.sofifa.com/players/224/293/22_60.png,28475276.0
https://cdn.sofifa.com/players/212/523/22_60.png,25142288.0
https://cdn.sofifa.com/players/193/165/22_60.png,21442372.0
https://cdn.sofifa.com/players/189/513/22_60.png,32318956.0
https://cdn.sofifa.com/players/219/683/22_60.png,16430883.0
https://cdn.sofifa.com/players/177/413/22_60.png,18432732.0
https://cdn.sofifa.com/players/171/579/22_60.png,6632188.5
https://cdn.sofifa.com/players/209/499/22_60.png,47721748.0
https://cdn.sofifa.com/players/216/267/22_60.png,48613896.0
https://cdn.sofifa.com/players/209/989/22_60.png,23589212.0
https://cdn.sofifa.com/players/235/008/22_60.png,10107326.0
https://cdn.sofifa.com/players/253/727/22_60.png,11591053.0
https://cdn.sofifa.com/players/251/573/22_60.png,21739630.0
https://cdn.sofifa.com/players/206/511/22_60.png,19542414.0
https://cdn.sofifa.com/players/167/305/17_60.png,2564899.5
https://cdn.sofifa.com/players/226/754/22_60.png,18355048.0
https://cdn.sofifa.com/players/178/562/22_60.png,12017281.0
https://cdn.sofifa.com/players/156/519/22_60.png,15132909.0
https://cdn.sofifa.com/players/176/676/22_60.png,6760403.0
https://cdn.sofifa.com/players/238/744/22_60.png,10892593.0
https://cdn.sofifa.com/players/213/565/22_60.png,31777504.0
https://cdn.sofifa.com/players/181/458/22_60.png,13137907.0
https://cdn.sofifa.com/players/230/658/22_60.png,30688304.0
https://cdn.sofifa.com/players/013/743/17_60.png,1483936.5
https://cdn.sofifa.com/players/216/189/22_60.png,12309164.0
https://cdn.sofifa.com/players/247/030/22_60.png,10031810.0
https://cdn.sofifa.com/players/188/152/22_60.png,21692286.0
https://cdn.sofifa.com/players/182/521/22_60.png,48702240.0
https://cdn.sofifa.com/players/228/618/22_60.png,27421004.0
https://cdn.sofifa.com/players/191/043/22_60.png,19544060.0
https://cdn.sofifa.com/players/224/458/22_60.png,29709146.0
https://cdn.sofifa.com/players/187/072/22_60.png,16519849.0
https://cdn.sofifa.com/players/180/206/22_60.png,17062658.0
https://cdn.sofifa.com/players/195/479/22_60.png,7692405.0
https://cdn.sofifa.com/players/227/813/22_60.png,18122348.0
https://cdn.sofifa.com/players/197/965/22_60.png,15682569.0
https://cdn.sofifa.com/players/121/939/17_60.png,28713528.0
https://cdn.sofifa.com/players/192/883/22_60.png,20288672.0
https://cdn.sofifa.com/players/231/677/22_60.png,48803820.0
https://cdn.sofifa.com/players/231/478/22_60.png,51594716.0
https://cdn.sofifa.com/players/200/104/22_60.png,68423912.0
https://cdn.sofifa.com/players/221/363/22_60.png,23562624.0
https://cdn.sofifa.com/players/240/679/22_60.png,15415682.0
https://cdn.sofifa.com/players/138/412/22_60.png,4923146.5
https://cdn.sofifa.com/players/164/169/19_60.png,20892006.0
https://cdn.sofifa.com/players/198/031/22_60.png,14194185.0
https://cdn.sofifa.com/players/225/663/22_60.png,15881002.0
https://cdn.sofifa.com/players/173/474/22_60.png,4635163.0
https://cdn.sofifa.com/players/203/535/20_60.png,145102.265625
https://cdn.sofifa.com/players/171/877/22_60.png,9103163.0
https://cdn.sofifa.com/players/205/569/22_60.png,21331858.0
https://cdn.sofifa.com/players/199/042/22_60.png,10922076.0
https://cdn.sofifa.com/players/191/740/22_60.png,10535934.0
https://cdn.sofifa.com/players/135/507/22_60.png,6502850.0
https://cdn.sofifa.com/players/214/047/22_60.png,11313714.0
https://cdn.sofifa.com/players/189/125/22_60.png,9102422.0
https://cdn.sofifa.com/players/201/455/22_60.png,11927178.0
https://cdn.sofifa.com/players/208/618/22_60.png,16564319.0
https://cdn.sofifa.com/players/139/843/16_60.png,7270850.0
https://cdn.sofifa.com/players/225/375/22_60.png,20670860.0
https://cdn.sofifa.com/players/135/455/16_60.png,2827094.75
https://cdn.sofifa.com/players/189/596/22_60.png,44018348.0
https://cdn.sofifa.com/players/177/635/17_60.png,11604756.0
https://cdn.sofifa.com/players/210/008/22_60.png,19538618.0
https://cdn.sofifa.com/players/148/224/16_60.png,3732740.0
https://cdn.sofifa.com/players/208/830/22_60.png,24902682.0
https://cdn.sofifa.com/players/190/875/22_60.png,3024175.25
https://cdn.sofifa.com/players/211/110/22_60.png,56120920.0
https://cdn.sofifa.com/players/205/686/22_60.png,13995775.0
https://cdn.sofifa.com/players/199/823/22_60.png,22149366.0
https://cdn.sofifa.com/players/189/362/21_60.png,9045083.0
https://cdn.sofifa.com/players/230/256/22_60.png,14535495.0
https://cdn.sofifa.com/players/205/498/22_60.png,32543002.0
https://cdn.sofifa.com/players/198/164/22_60.png,15711569.0
https://cdn.sofifa.com/players/229/927/22_60.png,17946554.0
https://cdn.sofifa.com/players/168/651/22_60.png,12180405.0
https://cdn.sofifa.com/players/192/638/22_60.png,10635252.0
https://cdn.sofifa.com/players/199/914/22_60.png,22915238.0
https://cdn.sofifa.com/players/205/988/22_60.png,31601854.0
https://cdn.sofifa.com/players/178/415/22_60.png,5594944.0
https://cdn.sofifa.com/players/146/562/21_60.png,195135.5
https://cdn.sofifa.com/players/218/667/22_60.png,47825568.0
https://cdn.sofifa.com/players/171/875/22_60.png,4567613.5
https://cdn.sofifa.com/players/199/304/22_60.png,14649227.0
https://cdn.sofifa.com/players/214/997/22_60.png,31673264.0
https://cdn.sofifa.com/players/232/411/22_60.png,23337684.0
https://cdn.sofifa.com/players/188/350/22_60.png,29823072.0
https://cdn.sofifa.com/players/162/347/22_60.png,6534647.5
https://cdn.sofifa.com/players/197/083/22_60.png,5194875.0
https://cdn.sofifa.com/players/200/610/22_60.png,26031774.0
https://cdn.sofifa.com/players/214/097/22_60.png,11757064.0
https://cdn.sofifa.com/players/207/410/22_60.png,28360114.0
https://cdn.sofifa.com/players/205/069/22_60.png,19174142.0
https://cdn.sofifa.com/players/231/943/22_60.png,30686546.0
https://cdn.sofifa.com/players/203/483/22_60.png,12390395.0
https://cdn.sofifa.com/players/204/963/22_60.png,32250556.0
https://cdn.sofifa.com/players/201/400/22_60.png,14831528.0
https://cdn.sofifa.com/players/237/239/22_60.png,14458714.0
https://cdn.sofifa.com/players/198/784/22_60.png,12250041.0
https://cdn.sofifa.com/players/215/071/22_60.png,4463898.0
https://cdn.sofifa.com/players/162/240/22_60.png,5706511.5
https://cdn.sofifa.com/players/173/030/22_60.png,3864254.5
https://cdn.sofifa.com/players/222/558/22_60.png,10515028.0
https://cdn.sofifa.com/players/190/674/22_60.png,14190499.0
https://cdn.sofifa.com/players/184/943/19_60.png,9686740.0
https://cdn.sofifa.com/players/216/475/22_60.png,10525553.0
https://cdn.sofifa.com/players/173/909/22_60.png,5041133.0
https://cdn.sofifa.com/players/208/093/22_60.png,44682792.0
https://cdn.sofifa.com/players/235/569/22_60.png,29072886.0
https://cdn.sofifa.com/players/208/461/22_60.png,16449618.0
https://cdn.sofifa.com/players/216/594/22_60.png,31996242.0
https://cdn.sofifa.com/players/193/061/22_60.png,13386534.0
https://cdn.sofifa.com/players/165/153/22_60.png,48162376.0
https://cdn.sofifa.com/players/210/896/22_60.png,8638013.0
https://cdn.sofifa.com/players/146/954/18_60.png,10280944.0
https://cdn.sofifa.com/players/212/207/22_60.png,10358173.0
https://cdn.sofifa.com/players/196/147/22_60.png,3919848.75
https://cdn.sofifa.com/players/211/117/22_60.png,17594654.0
https://cdn.sofifa.com/players/234/906/22_60.png,23182644.0
https://cdn.sofifa.com/players/210/406/22_60.png,20235036.0
https://cdn.sofifa.com/players/190/717/22_60.png,11042912.0
https://cdn.sofifa.com/players/234/396/22_60.png,28166204.0
https://cdn.sofifa.com/players/226/271/22_60.png,28006968.0
https://cdn.sofifa.com/players/053/405/17_60.png,2874596.75
https://cdn.sofifa.com/players/196/432/22_60.png,4805895.5
https://cdn.sofifa.com/players/195/861/19_60.png,12146203.0
https://cdn.sofifa.com/players/222/077/22_60.png,27292748.0
https://cdn.sofifa.com/players/002/492/18_60.png,2942088.5
https://cdn.sofifa.com/players/184/200/22_60.png,13705737.0
https://cdn.sofifa.com/players/226/790/22_60.png,41458480.0
https://cdn.sofifa.com/players/225/201/22_60.png,17371566.0
https://cdn.sofifa.com/players/202/652/22_60.png,66171108.0
https://cdn.sofifa.com/players/212/187/22_60.png,14614372.0
https://cdn.sofifa.com/players/171/897/22_60.png,4413161.5
https://cdn.sofifa.com/players/217/870/22_60.png,13754038.0
https://cdn.sofifa.com/players/208/141/22_60.png,7324530.5
https://cdn.sofifa.com/players/237/520/22_60.png,11187434.0
https://cdn.sofifa.com/players/202/884/22_60.png,24247890.0
https://cdn.sofifa.com/players/238/359/21_60.png,18623024.0
https://cdn.sofifa.com/players/236/477/22_60.png,11700089.0
https://cdn.sofifa.com/players/236/792/22_60.png,24653264.0
https://cdn.sofifa.com/players/199/434/22_60.png,24275910.0
https://cdn.sofifa.com/players/216/036/22_60.png,4066482.5
https://cdn.sofifa.com/players/199/451/22_60.png,29929480.0
https://cdn.sofifa.com/players/215/449/22_60.png,8050223.0
https://cdn.sofifa.com/players/239/231/22_60.png,22794636.0
https://cdn.sofifa.com/players/169/051/19_60.png,3529736.75
https://cdn.sofifa.com/players/210/881/22_60.png,12712769.0
https://cdn.sofifa.com/players/195/272/22_60.png,8055705.0
https://cdn.sofifa.com/players/193/352/22_60.png,6374577.0
https://cdn.sofifa.com/players/188/337/22_60.png,2089878.625
https://cdn.sofifa.com/players/236/480/22_60.png,15244752.0
https://cdn.sofifa.com/players/203/376/22_60.png,52266636.0
https://cdn.sofifa.com/players/192/598/22_60.png,11067897.0
https://cdn.sofifa.com/players/234/568/22_60.png,11259545.0
https://cdn.sofifa.com/players/010/535/15_60.png,15186246.0
https://cdn.sofifa.com/players/211/748/22_60.png,12951356.0
https://cdn.sofifa.com/players/237/238/22_60.png,18134670.0
https://cdn.sofifa.com/players/193/474/22_60.png,15744658.0
https://cdn.sofifa.com/players/203/843/22_60.png,4817673.0
https://cdn.sofifa.com/players/188/086/19_60.png,4359606.5
https://cdn.sofifa.com/players/219/953/22_60.png,14241825.0
https://cdn.sofifa.com/players/239/085/22_60.png,78526592.0
https://cdn.sofifa.com/players/218/868/22_60.png,5785348.5
https://cdn.sofifa.com/players/251/116/22_60.png,9311025.0
https://cdn.sofifa.com/players/230/183/22_60.png,9367668.0
https://cdn.sofifa.com/players/220/018/22_60.png,23075446.0
https://cdn.sofifa.com/players/204/539/22_60.png,4838707.0
https://cdn.sofifa.com/players/215/798/22_60.png,8061316.0
https://cdn.sofifa.com/players/227/535/22_60.png,12703509.0
https://cdn.sofifa.com/players/233/064/22_60.png,34714032.0
https://cdn.sofifa.com/players/230/251/22_60.png,12161351.0
https://cdn.sofifa.com/players/233/419/22_60.png,29483824.0
https://cdn.sofifa.com/players/223/959/22_60.png,17401732.0
https://cdn.sofifa.com/players/238/074/22_60.png,20495878.0
https://cdn.sofifa.com/players/230/481/22_60.png,25260974.0
https://cdn.sofifa.com/players/231/866/22_60.png,47960760.0
https://cdn.sofifa.com/players/190/815/22_60.png,16544649.0
https://cdn.sofifa.com/players/211/688/22_60.png,30041652.0
https://cdn.sofifa.com/players/190/972/22_60.png,13780784.0
https://cdn.sofifa.com/players/240/709/22_60.png,18147280.0
https://cdn.sofifa.com/players/220/673/22_60.png,14831632.0
https://cdn.sofifa.com/players/193/525/22_60.png,16766558.0
https://cdn.sofifa.com/players/208/450/22_60.png,9647528.0
https://cdn.sofifa.com/players/244/253/22_60.png,14181484.0
https://cdn.sofifa.com/players/240/950/22_60.png,25892138.0
https://cdn.sofifa.com/players/202/648/22_60.png,14292704.0
https://cdn.sofifa.com/players/189/271/22_60.png,11855045.0
https://cdn.sofifa.com/players/152/908/22_60.png,3740413.75
https://cdn.sofifa.com/players/231/390/22_60.png,10321727.0
https://cdn.sofifa.com/players/207/494/22_60.png,12571281.0
https://cdn.sofifa.com/players/241/637/22_60.png,16635926.0
https://cdn.sofifa.com/players/179/813/22_60.png,18846098.0
https://cdn.sofifa.com/players/212/269/22_60.png,9740133.0
https://cdn.sofifa.com/players/212/501/22_60.png,10526867.0
https://cdn.sofifa.com/players/202/642/21_60.png,11441972.0
https://cdn.sofifa.com/players/183/498/21_60.png,4121181.5
https://cdn.sofifa.com/players/193/198/22_60.png,10942646.0
https://cdn.sofifa.com/players/193/361/22_60.png,9675311.0
https://cdn.sofifa.com/players/206/651/22_60.png,7755945.5
https://cdn.sofifa.com/players/231/318/22_60.png,11143128.0
https://cdn.sofifa.com/players/221/832/22_60.png,11106902.0
https://cdn.sofifa.com/players/204/838/22_60.png,24668388.0
https://cdn.sofifa.com/players/213/648/22_60.png,27355992.0
https://cdn.sofifa.com/players/212/404/22_60.png,11621790.0
https://cdn.sofifa.com/players/198/710/22_60.png,17469162.0
https://cdn.sofifa.com/players/222/665/22_60.png,29759424.0
https://cdn.sofifa.com/players/224/081/22_60.png,19865502.0
https://cdn.sofifa.com/players/247/394/22_60.png,25686288.0
https://cdn.sofifa.com/players/212/886/22_60.png,4442041.5
https://cdn.sofifa.com/players/170/890/22_60.png,4668373.5
https://cdn.sofifa.com/players/248/243/22_60.png,17101752.0
https://cdn.sofifa.com/players/221/174/22_60.png,8901047.0
https://cdn.sofifa.com/players/210/411/22_60.png,20265780.0
https://cdn.sofifa.com/players/189/177/22_60.png,5995630.0
https://cdn.sofifa.com/players/200/949/22_60.png,18139484.0
https://cdn.sofifa.com/players/203/486/22_60.png,21749900.0
https://cdn.sofifa.com/players/220/697/22_60.png,27945008.0
https://cdn.sofifa.com/players/208/418/22_60.png,31666002.0
https://cdn.sofifa.com/players/208/135/22_60.png,11986005.0
https://cdn.sofifa.com/players/221/000/21_60.png,3757759.75
https://cdn.sofifa.com/players/230/337/22_60.png,4296060.5
https://cdn.sofifa.com/players/188/042/22_60.png,8291812.5
https://cdn.sofifa.com/players/233/029/22_60.png,5889863.0
https://cdn.sofifa.com/players/197/853/22_60.png,12988806.0
https://cdn.sofifa.com/players/222/390/22_60.png,11214898.0
https://cdn.sofifa.com/players/208/670/22_60.png,30768182.0
https://cdn.sofifa.com/players/242/201/22_60.png,12619422.0
https://cdn.sofifa.com/players/189/242/22_60.png,21498286.0
https://cdn.sofifa.com/players/201/262/22_60.png,6960567.5
https://cdn.sofifa.com/players/212/242/22_60.png,8653833.0
https://cdn.sofifa.com/players/167/943/20_60.png,4393797.0
https://cdn.sofifa.com/players/208/128/22_60.png,24648628.0
https://cdn.sofifa.com/players/186/832/21_60.png,4010357.5
https://cdn.sofifa.com/players/243/231/22_60.png,8488903.0
https://cdn.sofifa.com/players/229/788/22_60.png,5348146.0
https://cdn.sofifa.com/players/053/302/20_60.png,6705926.0
https://cdn.sofifa.com/players/223/154/22_60.png,9281195.0
https://cdn.sofifa.com/players/226/491/22_60.png,17817230.0
https://cdn.sofifa.com/players/223/874/22_60.png,10165205.0
https://cdn.sofifa.com/players/227/508/22_60.png,10107745.0
https://cdn.sofifa.com/players/049/204/13_60.png,7641515.0
https://cdn.sofifa.com/players/188/427/21_60.png,3442868.75
https://cdn.sofifa.com/players/241/096/22_60.png,13537742.0
https://cdn.sofifa.com/players/186/561/22_60.png,12820574.0
https://cdn.sofifa.com/players/234/457/22_60.png,3763044.25
https://cdn.sofifa.com/players/233/738/22_60.png,14903388.0
https://cdn.sofifa.com/players/192/318/22_60.png,21535946.0
https://cdn.sofifa.com/players/135/475/17_60.png,3788514.5
https://cdn.sofifa.com/players/172/962/22_60.png,9486861.0
https://cdn.sofifa.com/players/205/343/22_60.png,6302074.5
https://cdn.sofifa.com/players/202/556/22_60.png,43148620.0
https://cdn.sofifa.com/players/211/256/22_60.png,18709690.0
https://cdn.sofifa.com/players/197/242/22_60.png,46004.29296875
https://cdn.sofifa.com/players/216/464/22_60.png,4749950.5
https://cdn.sofifa.com/players/206/113/22_60.png,42947620.0
https://cdn.sofifa.com/players/230/965/22_60.png,11085291.0
https://cdn.sofifa.com/players/222/492/22_60.png,38797204.0
https://cdn.sofifa.com/players/215/160/22_60.png,9125055.0
https://cdn.sofifa.com/players/226/807/22_60.png,7643613.5
https://cdn.sofifa.com/players/229/752/22_60.png,10530744.0
https://cdn.sofifa.com/players/208/808/22_60.png,14704955.0
https://cdn.sofifa.com/players/184/949/20_60.png,4091119.75
https://cdn.sofifa.com/players/244/470/22_60.png,12620706.0
https://cdn.sofifa.com/players/202/282/22_60.png,8453613.0
https://cdn.sofifa.com/players/184/999/22_60.png,4860147.0
https://cdn.sofifa.com/players/230/360/22_60.png,9807067.0
https://cdn.sofifa.com/players/167/905/21_60.png,4122064.5
https://cdn.sofifa.com/players/176/571/21_60.png,7221944.5
https://cdn.sofifa.com/players/252/371/22_60.png,19682382.0
https://cdn.sofifa.com/players/229/034/22_60.png,7886861.5
https://cdn.sofifa.com/players/194/958/22_60.png,8251170.0
https://cdn.sofifa.com/players/201/982/22_60.png,5541593.5
https://cdn.sofifa.com/players/202/371/22_60.png,7878320.0
https://cdn.sofifa.com/players/001/256/14_60.png,2020734.5
https://cdn.sofifa.com/players/204/612/22_60.png,6338912.5
https://cdn.sofifa.com/players/202/166/22_60.png,15401061.0
https://cdn.sofifa.com/players/213/874/22_60.png,8031811.0
https://cdn.sofifa.com/players/210/665/22_60.png,8442722.0
https://cdn.sofifa.com/players/186/190/22_60.png,6362712.0
https://cdn.sofifa.com/players/240/471/22_60.png,10674721.0
https://cdn.sofifa.com/players/204/688/22_60.png,5944380.0
https://cdn.sofifa.com/players/207/865/22_60.png,50478732.0
https://cdn.sofifa.com/players/163/699/21_60.png,1906313.75
https://cdn.sofifa.com/players/246/104/22_60.png,19246472.0
https://cdn.sofifa.com/players/193/738/22_60.png,5372714.5
https://cdn.sofifa.com/players/020/289/19_60.png,5898689.0
https://cdn.sofifa.com/players/189/575/22_60.png,26035976.0
https://cdn.sofifa.com/players/211/241/22_60.png,10537136.0
https://cdn.sofifa.com/players/199/767/22_60.png,7680065.5
https://cdn.sofifa.com/players/170/368/22_60.png,9981770.0
https://cdn.sofifa.com/players/193/337/22_60.png,2680222.0
https://cdn.sofifa.com/players/218/339/22_60.png,14938038.0
https://cdn.sofifa.com/players/192/906/22_60.png,5113914.5
https://cdn.sofifa.com/players/192/629/22_60.png,20035824.0
https://cdn.sofifa.com/players/187/735/22_60.png,6363886.5
https://cdn.sofifa.com/players/215/119/22_60.png,7907202.5
https://cdn.sofifa.com/players/178/424/22_60.png,2517744.25
https://cdn.sofifa.com/players/189/280/22_60.png,7693465.0
https://cdn.sofifa.com/players/187/492/19_60.png,2213048.75
https://cdn.sofifa.com/players/199/792/22_60.png,5667597.0
https://cdn.sofifa.com/players/199/564/22_60.png,15355725.0
https://cdn.sofifa.com/players/205/678/22_60.png,15659999.0
https://cdn.sofifa.com/players/247/028/22_60.png,9600502.0
https://cdn.sofifa.com/players/198/657/22_60.png,8682045.0
https://cdn.sofifa.com/players/179/765/22_60.png,5726311.0
https://cdn.sofifa.com/players/243/576/22_60.png,19414476.0
https://cdn.sofifa.com/players/153/079/22_60.png,30653906.0
https://cdn.sofifa.com/players/203/627/18_60.png,10301223.0
https://cdn.sofifa.com/players/230/347/22_60.png,15171207.0
https://cdn.sofifa.com/players/197/225/22_60.png,11413827.0
https://cdn.sofifa.com/players/184/432/22_60.png,17704896.0
https://cdn.sofifa.com/players/245/324/21_60.png,17163.7734375
https://cdn.sofifa.com/players/198/648/19_60.png,8190765.0
https://cdn.sofifa.com/players/240/754/22_60.png,9533072.0
https://cdn.sofifa.com/players/212/811/22_60.png,7266617.0
https://cdn.sofifa.com/players/208/364/22_60.png,8593518.0
https://cdn.sofifa.com/players/212/213/22_60.png,9548465.0
https://cdn.sofifa.com/players/173/208/22_60.png,2730405.25
https://cdn.sofifa.com/players/005/099/12_60.png,867766.4375
https://cdn.sofifa.com/players/189/681/22_60.png,6486437.0
https://cdn.sofifa.com/players/199/416/21_60.png,9757181.0
https://cdn.sofifa.com/players/158/804/16_60.png,1861330.75
https://cdn.sofifa.com/players/184/941/22_60.png,11521537.0
https://cdn.sofifa.com/players/202/024/22_60.png,13965935.0
https://cdn.sofifa.com/players/225/646/22_60.png,4676053.0
https://cdn.sofifa.com/players/224/031/22_60.png,10922291.0
https://cdn.sofifa.com/players/214/988/22_60.png,7585555.0
https://cdn.sofifa.com/players/192/387/22_60.png,44575548.0
https://cdn.sofifa.com/players/228/302/22_60.png,10963624.0
https://cdn.sofifa.com/players/245/308/21_60.png,32002.779296875
https://cdn.sofifa.com/players/195/096/22_60.png,9437276.0
https://cdn.sofifa.com/players/242/444/22_60.png,36690356.0
https://cdn.sofifa.com/players/000/246/13_60.png,570455.75
https://cdn.sofifa.com/players/202/562/22_60.png,8243242.5
https://cdn.sofifa.com/players/220/971/22_60.png,18350836.0
https://cdn.sofifa.com/players/192/505/22_60.png,60276936.0
https://cdn.sofifa.com/players/211/093/22_60.png,7233660.0
https://cdn.sofifa.com/players/226/162/22_60.png,16581902.0
https://cdn.sofifa.com/players/209/781/22_60.png,2869783.0
https://cdn.sofifa.com/players/205/510/19_60.png,4964584.5
https://cdn.sofifa.com/players/220/332/22_60.png,9259724.0
https://cdn.sofifa.com/players/223/198/21_60.png,89145.4140625
https://cdn.sofifa.com/players/195/365/22_60.png,15511211.0
https://cdn.sofifa.com/players/201/119/22_60.png,10413731.0
https://cdn.sofifa.com/players/214/771/21_60.png,2948687.25
https://cdn.sofifa.com/players/224/309/22_60.png,16862568.0
https://cdn.sofifa.com/players/230/666/22_60.png,34132064.0
https://cdn.sofifa.com/players/245/313/21_60.png,25726.333984375
https://cdn.sofifa.com/players/226/456/22_60.png,15434584.0
https://cdn.sofifa.com/players/228/941/22_60.png,35308904.0
https://cdn.sofifa.com/players/154/950/22_60.png,-23241.986328125
https://cdn.sofifa.com/players/201/303/22_60.png,6427572.5
https://cdn.sofifa.com/players/230/065/22_60.png,9628778.0
https://cdn.sofifa.com/players/197/781/22_60.png,21471306.0
https://cdn.sofifa.com/players/237/692/22_60.png,45099964.0
https://cdn.sofifa.com/players/188/041/22_60.png,8793905.0
https://cdn.sofifa.com/players/143/076/22_60.png,22078610.0
https://cdn.sofifa.com/players/173/771/21_60.png,3352832.5
https://cdn.sofifa.com/players/233/195/22_60.png,18912294.0
https://cdn.sofifa.com/players/163/631/20_60.png,2344870.5
